TINT,TFM,MMT,TCIP,,,
TINT,TFM,MMT,TRXO,TCT,,
TINT,TFM,MMT,TRXO,,,
TINT,TFM,MMT,TCT,,,
TINT,TFM,MMT,,,,
TINT,TFM,TCIP,TRXO,TCT,,
TINT,TFM,TCIP,TRXO,,,
TINT,TFM,TCIP,TCT,,,
TINT,TFM,TCIP,,,,
TINT,TFM,TRXO,TCT,,,
TINT,TFM,TRXO,,,,
TINT,TFM,TCT,,,,
TINT,TFM,,,,,
TINT,MMT,TCIP,TRXO,TCT,,
TINT,MMT,TCIP,TRXO,,,
TINT,MMT,TCIP,TCT,,,
TINT,MMT,TCIP,,,,
TINT,MMT,TRXO,TCT,,,
TINT,MMT,TRXO,,,,
TINT,MMT,TCT,,,,
TINT,MMT,,,,,
TINT,TCIP,TRXO,TCT,,,
TINT,TCIP,TRXO,,,,
TINT,TCIP,TCT,,,,
TINT,TCIP,,,,,
TINT,TRXO,TCT,,,,
TINT,TRXO,,,,,
TINT,TCT,,,,,
IHIA,SCL,ARCDL,PRGW,I.A,BDDA,XMLW
IHIA,SCL,ARCDL,PRGW,I.A,BDDA,
IHIA,SCL,ARCDL,PRGW,I.A,XMLW,
IHIA,SCL,ARCDL,PRGW,I.A,,
IHIA,SCL,ARCDL,PRGW,BDDA,XMLW,
IHIA,SCL,ARCDL,PRGW,BDDA,,
IHIA,SCL,ARCDL,PRGW,XMLW,,
IHIA,SCL,ARCDL,PRGW,,,
IHIA,SCL,ARCDL,I.A,BDDA,XMLW,
IHIA,SCL,ARCDL,I.A,BDDA,,
IHIA,SCL,ARCDL,I.A,XMLW,,
IHIA,SCL,ARCDL,I.A,,,
IHIA,SCL,ARCDL,BDDA,XMLW,,
IHIA,SCL,ARCDL,BDDA,,,
IHIA,SCL,ARCDL,XMLW,,,
IHIA,SCL,ARCDL,,,,
IHIA,SCL,BDDA,PRGW,I.A,XMLW,
IHIA,SCL,BDDA,PRGW,I.A,,
IHIA,SCL,BDDA,PRGW,XMLW,,
IHIA,SCL,BDDA,PRGW,,,
IHIA,SCL,BDDA,I.A,XMLW,,
IHIA,SCL,BDDA,I.A,,,
IHIA,SCL,BDDA,XMLW,,,
IHIA,SCL,BDDA,,,,
IHIA,SCL,XMLW,PRGW,I.A,,
IHIA,SCL,XMLW,PRGW,,,
IHIA,SCL,XMLW,I.A,,,
IHIA,SCL,XMLW,,,,
IHIA,SCL,PRGW,I.A,,,
IHIA,SCL,PRGW,,,,
IHIA,SCL,I.A,,,,
IHIA,SCL,,,,,
IHIA,ARCDL,I.A,PRGW,XMLW,BDDA,
IHIA,ARCDL,I.A,PRGW,XMLW,,
IHIA,ARCDL,I.A,PRGW,BDDA,,
IHIA,ARCDL,I.A,PRGW,,,
IHIA,ARCDL,I.A,XMLW,BDDA,,
IHIA,ARCDL,I.A,XMLW,,,
IHIA,ARCDL,I.A,BDDA,,,
IHIA,ARCDL,I.A,,,,
IHIA,ARCDL,PRGW,XMLW,BDDA,,
IHIA,ARCDL,PRGW,XMLW,,,
IHIA,ARCDL,PRGW,BDDA,,,
IHIA,ARCDL,PRGW,,,,
IHIA,ARCDL,XMLW,BDDA,,,
IHIA,ARCDL,XMLW,,,,
IHIA,ARCDL,BDDA,,,,
IHIA,ARCDL,,,,,
IHIA,XMLW,I.A,PRGW,BDDA,,
IHIA,XMLW,I.A,PRGW,,,
IHIA,XMLW,I.A,BDDA,,,
IHIA,XMLW,I.A,,,,
IHIA,XMLW,PRGW,BDDA,,,
IHIA,XMLW,PRGW,,,,
IHIA,XMLW,BDDA,,,,
IHIA,XMLW,,,,,
IHIA,BDDA,I.A,PRGW,,,
IHIA,BDDA,I.A,,,,
IHIA,BDDA,PRGW,,,,
IHIA,BDDA,,,,,
IHIA,I.A,PRGW,,,,
IHIA,I.A,,,,,
IHIA,PRGW,,,,,
SCL,I.A,ARCDL,PRGW,BDDA,XMLW,
SCL,I.A,ARCDL,PRGW,BDDA,,
SCL,I.A,ARCDL,PRGW,XMLW,,
SCL,I.A,ARCDL,PRGW,,,
SCL,I.A,ARCDL,BDDA,XMLW,,
SCL,I.A,ARCDL,BDDA,,,
SCL,I.A,ARCDL,XMLW,,,
SCL,I.A,ARCDL,,,,
SCL,I.A,BDDA,PRGW,XMLW,,
SCL,I.A,BDDA,PRGW,,,
SCL,I.A,BDDA,XMLW,,,
SCL,I.A,BDDA,,,,
SCL,I.A,XMLW,PRGW,,,
SCL,I.A,XMLW,,,,
SCL,I.A,PRGW,,,,
SCL,I.A,,,,,
SCL,BDDA,ARCDL,PRGW,XMLW,,
SCL,BDDA,ARCDL,PRGW,,,
SCL,BDDA,ARCDL,XMLW,,,
SCL,BDDA,ARCDL,,,,
SCL,BDDA,PRGW,XMLW,,,
SCL,BDDA,PRGW,,,,
SCL,BDDA,XMLW,,,,
SCL,BDDA,,,,,
SCL,XMLW,ARCDL,PRGW,,,
SCL,XMLW,ARCDL,,,,
SCL,XMLW,PRGW,,,,
SCL,XMLW,,,,,
SCL,ARCDL,PRGW,,,,
SCL,ARCDL,,,,,
SCL,PRGW,,,,,
I.A,ARCDL,BDDA,PRGW,XMLW,,
I.A,ARCDL,BDDA,PRGW,,,
I.A,ARCDL,BDDA,XMLW,,,
I.A,ARCDL,BDDA,,,,
I.A,ARCDL,PRGW,XMLW,,,
I.A,ARCDL,PRGW,,,,
I.A,ARCDL,XMLW,,,,
I.A,ARCDL,,,,,
I.A,BDDA,XMLW,PRGW,,,
I.A,BDDA,XMLW,,,,
I.A,BDDA,PRGW,,,,
I.A,BDDA,,,,,
I.A,XMLW,PRGW,,,,
I.A,XMLW,,,,,
I.A,PRGW,,,,,
TRXO,VART,TFM,TCT,,,
TRXO,VART,TFM,,,,
TRXO,VART,TCT,,,,
TRXO,VART,,,,,
TRXO,TFM,MMT,TCIP,TCT,,
TRXO,TFM,MMT,TCIP,,,
TRXO,TFM,MMT,TCT,,,
TRXO,TFM,MMT,,,,
TRXO,TFM,TCIP,TCT,,,
TRXO,TFM,TCIP,,,,
TRXO,TFM,TCT,,,,
TRXO,TFM,,,,,
TRXO,MMT,TCIP,TCT,,,
TRXO,MMT,TCIP,,,,
TRXO,MMT,TCT,,,,
TRXO,MMT,,,,,
TRXO,TCT,TCIP,,,,
TRXO,TCT,,,,,
TRXO,TCIP,,,,,
APC,MMTS,VA,WS,EW,OWS,TAM
APC,MMTS,VA,WS,EW,OWS,
APC,MMTS,VA,WS,EW,TAM,
APC,MMTS,VA,WS,EW,,
APC,MMTS,VA,WS,OWS,TAM,
APC,MMTS,VA,WS,OWS,,
APC,MMTS,VA,WS,TAM,,
APC,MMTS,VA,WS,,,
APC,MMTS,VA,OWS,EW,TAM,
APC,MMTS,VA,OWS,EW,,
APC,MMTS,VA,OWS,TAM,,
APC,MMTS,VA,OWS,,,
APC,MMTS,VA,EW,TAM,,
APC,MMTS,VA,EW,,,
APC,MMTS,VA,TAM,,,
APC,MMTS,VA,,,,
APC,MMTS,WS,EW,OWS,TAM,
APC,MMTS,WS,EW,OWS,,
APC,MMTS,WS,EW,TAM,,
APC,MMTS,WS,EW,,,
APC,MMTS,WS,OWS,TAM,,
APC,MMTS,WS,OWS,,,
APC,MMTS,WS,TAM,,,
APC,MMTS,WS,,,,
APC,MMTS,OWS,EW,TAM,,
APC,MMTS,OWS,EW,,,
APC,MMTS,OWS,TAM,,,
APC,MMTS,OWS,,,,
APC,MMTS,EW,TAM,,,
APC,MMTS,EW,,,,
APC,MMTS,TAM,,,,
APC,MMTS,,,,,
APC,VA,WS,TAM,EW,OWS,
APC,VA,WS,TAM,EW,,
APC,VA,WS,TAM,OWS,,
APC,VA,WS,TAM,,,
APC,VA,WS,EW,OWS,,
APC,VA,WS,EW,,,
APC,VA,WS,OWS,,,
APC,VA,WS,,,,
APC,VA,TAM,OWS,EW,,
APC,VA,TAM,OWS,,,
APC,VA,TAM,EW,,,
APC,VA,TAM,,,,
APC,VA,EW,OWS,,,
APC,VA,EW,,,,
APC,VA,OWS,,,,
APC,VA,,,,,
APC,WS,TAM,EW,OWS,,
APC,WS,TAM,EW,,,
APC,WS,TAM,OWS,,,
APC,WS,TAM,,,,
APC,WS,EW,OWS,,,
APC,WS,EW,,,,
APC,WS,OWS,,,,
APC,WS,,,,,
APC,TAM,OWS,EW,,,
APC,TAM,OWS,,,,
APC,TAM,EW,,,,
APC,TAM,,,,,
APC,EW,OWS,,,,
APC,EW,,,,,
APC,OWS,,,,,
BDDA,ARCDL,PRGW,XMLW,,,
BDDA,ARCDL,PRGW,,,,
BDDA,ARCDL,XMLW,,,,
BDDA,ARCDL,,,,,
BDDA,XMLW,PRGW,,,,
BDDA,XMLW,,,,,
BDDA,PRGW,,,,,
XMLW,ARCDL,PRGW,,,,
XMLW,ARCDL,,,,,
XMLW,PRGW,,,,,
ARCDL,PRGW,,,,,
MC,WS,MMTS,EW,OWS,TAM,VA
MC,WS,MMTS,EW,OWS,TAM,
MC,WS,MMTS,EW,OWS,VA,
MC,WS,MMTS,EW,OWS,,
MC,WS,MMTS,EW,TAM,VA,
MC,WS,MMTS,EW,TAM,,
MC,WS,MMTS,EW,VA,,
MC,WS,MMTS,EW,,,
MC,WS,MMTS,OWS,TAM,VA,
MC,WS,MMTS,OWS,TAM,,
MC,WS,MMTS,OWS,VA,,
MC,WS,MMTS,OWS,,,
MC,WS,MMTS,TAM,VA,,
MC,WS,MMTS,TAM,,,
MC,WS,MMTS,VA,,,
MC,WS,MMTS,,,,
MC,WS,EW,OWS,TAM,VA,
MC,WS,EW,OWS,TAM,,
MC,WS,EW,OWS,VA,,
MC,WS,EW,OWS,,,
MC,WS,EW,TAM,VA,,
MC,WS,EW,TAM,,,
MC,WS,EW,VA,,,
MC,WS,EW,,,,
MC,WS,OWS,TAM,VA,,
MC,WS,OWS,TAM,,,
MC,WS,OWS,VA,,,
MC,WS,OWS,,,,
MC,WS,TAM,VA,,,
MC,WS,TAM,,,,
MC,WS,VA,,,,
MC,WS,,,,,
MC,MMTS,EW,OWS,TAM,VA,
MC,MMTS,EW,OWS,TAM,,
MC,MMTS,EW,OWS,VA,,
MC,MMTS,EW,OWS,,,
MC,MMTS,EW,TAM,VA,,
MC,MMTS,EW,TAM,,,
MC,MMTS,EW,VA,,,
MC,MMTS,EW,,,,
MC,MMTS,OWS,TAM,VA,,
MC,MMTS,OWS,TAM,,,
MC,MMTS,OWS,VA,,,
MC,MMTS,OWS,,,,
MC,MMTS,TAM,VA,,,
MC,MMTS,TAM,,,,
MC,MMTS,VA,,,,
MC,MMTS,,,,,
MC,OWS,EW,TAM,VA,,
MC,OWS,EW,TAM,,,
MC,OWS,EW,VA,,,
MC,OWS,EW,,,,
MC,OWS,TAM,VA,,,
MC,OWS,TAM,,,,
MC,OWS,VA,,,,
MC,OWS,,,,,
MC,EW,TAM,VA,,,
MC,EW,TAM,,,,
MC,EW,VA,,,,
MC,EW,,,,,
MC,TAM,VA,,,,
MC,TAM,,,,,
MC,VA,,,,,
MMTS,WS,EW,TAM,OWS,VA,
MMTS,WS,EW,TAM,OWS,,
MMTS,WS,EW,TAM,VA,,
MMTS,WS,EW,TAM,,,
MMTS,WS,EW,VA,OWS,,
MMTS,WS,EW,VA,,,
MMTS,WS,EW,OWS,,,
MMTS,WS,EW,,,,
MMTS,WS,TAM,OWS,VA,,
MMTS,WS,TAM,OWS,,,
MMTS,WS,TAM,VA,,,
MMTS,WS,TAM,,,,
MMTS,WS,VA,OWS,,,
MMTS,WS,VA,,,,
MMTS,WS,OWS,,,,
MMTS,WS,,,,,
MMTS,EW,OWS,VA,TAM,,
MMTS,EW,OWS,VA,,,
MMTS,EW,OWS,TAM,,,
MMTS,EW,OWS,,,,
MMTS,EW,VA,TAM,,,
MMTS,EW,VA,,,,
MMTS,EW,TAM,,,,
MMTS,EW,,,,,
MMTS,OWS,VA,TAM,,,
MMTS,OWS,VA,,,,
MMTS,OWS,TAM,,,,
MMTS,OWS,,,,,
MMTS,VA,TAM,,,,
MMTS,VA,,,,,
MMTS,TAM,,,,,
MMT,TFM,VART,TAI,TCT,TCIP,
MMT,TFM,VART,TAI,TCT,,
MMT,TFM,VART,TAI,TCIP,,
MMT,TFM,VART,TAI,,,
MMT,TFM,VART,TCIP,TCT,,
MMT,TFM,VART,TCIP,,,
MMT,TFM,VART,TCT,,,
MMT,TFM,VART,,,,
MMT,TFM,TAI,TCT,TCIP,,
MMT,TFM,TAI,TCT,,,
MMT,TFM,TAI,TCIP,,,
MMT,TFM,TAI,,,,
MMT,TFM,TCT,TCIP,,,
MMT,TFM,TCT,,,,
MMT,TFM,TCIP,,,,
MMT,TFM,,,,,
MMT,VART,TCT,TAI,TCIP,,
MMT,VART,TCT,TAI,,,
MMT,VART,TCT,TCIP,,,
MMT,VART,TCT,,,,
MMT,VART,TAI,TCIP,,,
MMT,VART,TAI,,,,
MMT,VART,TCIP,,,,
MMT,VART,,,,,
MMT,TAI,TCT,TCIP,,,
MMT,TAI,TCT,,,,
MMT,TAI,TCIP,,,,
MMT,TAI,,,,,
MMT,TCT,TCIP,,,,
MMT,TCT,,,,,
MMT,TCIP,,,,,
WS,EW,VA,TAM,OWS,,
WS,EW,VA,TAM,,,
WS,EW,VA,OWS,,,
WS,EW,VA,,,,
WS,EW,TAM,OWS,,,
WS,EW,TAM,,,,
WS,EW,OWS,,,,
WS,EW,,,,,
WS,VA,TAM,OWS,,,
WS,VA,TAM,,,,
WS,VA,OWS,,,,
WS,VA,,,,,
WS,TAM,OWS,,,,
WS,TAM,,,,,
WS,OWS,,,,,
VA,EW,OWS,TAM,,,
VA,EW,OWS,,,,
VA,EW,TAM,,,,
VA,EW,,,,,
VA,OWS,TAM,,,,
VA,OWS,,,,,
VA,TAM,,,,,
EW,TAM,OWS,,,,
EW,TAM,,,,,
EW,OWS,,,,,
OWS,TAM,,,,,
TFM,TAI,TCT,VART,TCIP,,
TFM,TAI,TCT,VART,,,
TFM,TAI,TCT,TCIP,,,
TFM,TAI,TCT,,,,
TFM,TAI,VART,TCIP,,,
TFM,TAI,VART,,,,
TFM,TAI,TCIP,,,,
TFM,TAI,,,,,
TFM,VART,TCT,TCIP,,,
TFM,VART,TCT,,,,
TFM,VART,TCIP,,,,
TFM,VART,,,,,
TFM,TCT,TCIP,,,,
TFM,TCT,,,,,
TFM,TCIP,,,,,
TAI,TCT,VART,TCIP,,,
TAI,TCT,VART,,,,
TAI,TCT,TCIP,,,,
TAI,TCT,,,,,
TAI,VART,TCIP,,,,
TAI,VART,,,,,
TAI,TCIP,,,,,
VART,TCT,TCIP,,,,
VART,TCT,,,,,
VART,TCIP,,,,,
TCT,TCIP,,,,,
